epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
176,0.0005,0.0001,0.0001,0.0004,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
177,0.0004,0.0001,0.0001,0.0003,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
178,0.0004,0.0001,0.0002,0.0007,0.0004,0.0007,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
179,0.0004,0.0001,0.0001,0.0004,0.0003,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
180,0.0004,0.0001,0.0001,0.0003,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
181,0.0004,0.0001,0.0001,0.0005,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
182,0.0004,0.0001,0.0001,0.0003,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
183,0.0004,0.0001,0.0007,0.0012,0.0006,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
184,0.0003,0.0001,0.0,0.0002,0.0002,0.0003,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
185,0.0004,0.0001,0.0001,0.0003,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
186,0.0003,0.0001,0.0,0.0004,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
