epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
140,0.2374,0.1888,0.1192,0.3069,0.2131,0.3069,0.9617,0.9891,0.9821,0.8865,0.9549,0.8865,0.25,0.25,0.25,0.25
141,0.2373,0.1858,0.1177,0.3073,0.212,0.3073,0.9614,0.9946,0.9821,0.878,0.954,0.878,0.25,0.25,0.25,0.25
142,0.2347,0.1864,0.115,0.3049,0.2103,0.3049,0.9631,0.9891,0.9821,0.8742,0.9521,0.8742,0.25,0.25,0.25,0.25
143,0.2335,0.1829,0.12,0.3049,0.2103,0.3049,0.9654,0.9946,0.9821,0.8798,0.9555,0.8798,0.25,0.25,0.25,0.25
144,0.2295,0.1786,0.1109,0.3017,0.2052,0.3017,0.9663,0.9946,0.9821,0.8789,0.9555,0.8789,0.25,0.25,0.25,0.25
145,0.2293,0.1768,0.1102,0.2987,0.2037,0.2987,0.9651,0.9946,0.9821,0.8865,0.9571,0.8865,0.25,0.25,0.25,0.25
146,0.2271,0.1771,0.1093,0.2997,0.2033,0.2997,0.968,0.9946,0.9821,0.8751,0.955,0.8751,0.25,0.25,0.25,0.25
147,0.2248,0.1709,0.1029,0.297,0.1989,0.297,0.9677,1.0,0.9821,0.877,0.9567,0.877,0.25,0.25,0.25,0.25
148,0.2243,0.1709,0.1051,0.2964,0.1992,0.2964,0.9663,0.9946,0.9821,0.8817,0.9562,0.8817,0.25,0.25,0.25,0.25
149,0.2224,0.1694,0.0982,0.2954,0.1964,0.2954,0.9686,0.9946,0.9821,0.8808,0.9565,0.8808,0.25,0.25,0.25,0.25
150,0.2218,0.172,0.1073,0.2954,0.1991,0.2954,0.9697,0.9946,0.9821,0.8827,0.9573,0.8827,0.25,0.25,0.25,0.25
151,0.2186,0.1652,0.0987,0.2892,0.1929,0.2892,0.9688,1.0,0.9821,0.8827,0.9584,0.8827,0.25,0.25,0.25,0.25
152,0.2176,0.1605,0.0953,0.2894,0.1907,0.2894,0.9714,1.0,0.9821,0.8855,0.9598,0.8855,0.25,0.25,0.25,0.25
153,0.2174,0.1663,0.0985,0.2897,0.193,0.2897,0.9671,0.9946,0.9821,0.8817,0.9564,0.8817,0.25,0.25,0.25,0.25
154,0.2155,0.1611,0.0979,0.2853,0.19,0.2853,0.9688,0.9946,0.9821,0.8846,0.9575,0.8846,0.25,0.25,0.25,0.25
155,0.2139,0.1561,0.0927,0.2855,0.1871,0.2855,0.97,1.0,0.9821,0.8836,0.9589,0.8836,0.25,0.25,0.25,0.25
156,0.2124,0.1522,0.094,0.2866,0.1863,0.2866,0.9711,1.0,0.9821,0.8798,0.9583,0.8798,0.25,0.25,0.25,0.25
157,0.211,0.1534,0.0881,0.2831,0.1839,0.2831,0.97,1.0,0.9821,0.8855,0.9594,0.8855,0.25,0.25,0.25,0.25
158,0.2095,0.154,0.0936,0.2799,0.1842,0.2799,0.972,0.9946,0.9821,0.8855,0.9586,0.8855,0.25,0.25,0.25,0.25
159,0.2103,0.1536,0.0878,0.2808,0.1831,0.2808,0.9703,0.9946,0.9821,0.8836,0.9577,0.8836,0.25,0.25,0.25,0.25
160,0.2085,0.151,0.083,0.277,0.1798,0.277,0.9706,1.0,0.9821,0.8931,0.9614,0.8931,0.25,0.25,0.25,0.25
161,0.208,0.1524,0.0835,0.2739,0.1794,0.2739,0.9723,1.0,0.9821,0.8855,0.96,0.8855,0.25,0.25,0.25,0.25
162,0.2055,0.1474,0.0806,0.2716,0.1763,0.2716,0.9708,1.0,0.9821,0.8912,0.961,0.8912,0.25,0.25,0.25,0.25
