epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
155,0.2111,0.1518,0.1184,0.2576,0.1847,0.2576,0.9823,1.0,0.9821,0.9082,0.9682,0.9082,0.25,0.25,0.25,0.25
156,0.212,0.1528,0.1115,0.2589,0.1838,0.2589,0.9837,1.0,0.9821,0.9092,0.9688,0.9092,0.25,0.25,0.25,0.25
157,0.2119,0.1483,0.1166,0.2562,0.1832,0.2562,0.982,1.0,0.9643,0.9082,0.9636,0.9082,0.25,0.25,0.25,0.25
158,0.2134,0.1489,0.1225,0.2578,0.1857,0.2578,0.9814,1.0,0.9821,0.9101,0.9684,0.9101,0.25,0.25,0.25,0.25
159,0.2114,0.1505,0.1106,0.2537,0.1816,0.2537,0.9831,1.0,0.9821,0.9111,0.9691,0.9111,0.25,0.25,0.25,0.25
160,0.2113,0.1537,0.107,0.2528,0.1812,0.2528,0.982,1.0,0.9821,0.912,0.969,0.912,0.25,0.25,0.25,0.25
161,0.21,0.1508,0.1097,0.2543,0.1812,0.2543,0.9843,1.0,0.9643,0.9073,0.964,0.9073,0.25,0.25,0.25,0.25
162,0.2097,0.1481,0.1082,0.2534,0.1799,0.2534,0.984,1.0,0.9821,0.9149,0.9702,0.9149,0.25,0.25,0.25,0.25
163,0.2088,0.148,0.115,0.2521,0.181,0.2521,0.9843,1.0,0.9821,0.9092,0.9689,0.9092,0.25,0.25,0.25,0.25
164,0.21,0.147,0.1022,0.2528,0.178,0.2528,0.9814,1.0,0.9821,0.9063,0.9675,0.9063,0.25,0.25,0.25,0.25
165,0.2082,0.1433,0.1099,0.2509,0.1781,0.2509,0.9846,1.0,0.9821,0.912,0.9697,0.912,0.25,0.25,0.25,0.25
166,0.2095,0.1417,0.1052,0.2501,0.1766,0.2501,0.9828,1.0,0.9821,0.9139,0.9697,0.9139,0.25,0.25,0.25,0.25
