epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
160,0.229,0.0549,0.0003,0.1767,0.1152,0.229,0.9614,1.0,1.0,0.9423,0.9759,0.9423,0.0012,0.0039,0.994,0.0009
161,0.2312,0.0581,0.0003,0.1822,0.1179,0.2312,0.9614,1.0,1.0,0.9272,0.9721,0.9272,0.0012,0.0038,0.9941,0.0009
162,0.2363,0.0591,0.0003,0.1856,0.1203,0.2363,0.9628,1.0,1.0,0.9338,0.9742,0.9338,0.0012,0.0037,0.9942,0.0009
163,0.2359,0.06,0.0003,0.1926,0.1222,0.2359,0.9611,1.0,1.0,0.9253,0.9716,0.9253,0.0012,0.0036,0.9943,0.0009
164,0.2375,0.0627,0.0003,0.1925,0.1232,0.2375,0.9617,1.0,1.0,0.929,0.9727,0.929,0.0012,0.0036,0.9944,0.0009
165,0.2393,0.0622,0.0003,0.192,0.1234,0.2393,0.9608,1.0,1.0,0.9338,0.9737,0.9338,0.0012,0.0035,0.9945,0.0009
166,0.244,0.0631,0.0003,0.1984,0.1264,0.244,0.9605,1.0,1.0,0.9243,0.9712,0.9243,0.0012,0.0034,0.9946,0.0009
167,0.2432,0.0643,0.0004,0.2005,0.1271,0.2432,0.9594,1.0,1.0,0.9149,0.9686,0.9149,0.0012,0.0033,0.9946,0.0009
168,0.2435,0.0674,0.0003,0.1968,0.127,0.2435,0.9594,1.0,1.0,0.9281,0.9719,0.9281,0.0012,0.0033,0.9947,0.0008
169,0.2495,0.069,0.0003,0.2014,0.13,0.2495,0.9588,1.0,1.0,0.9224,0.9703,0.9224,0.0012,0.0032,0.9948,0.0008
